GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Total: - White alone,Margin of Error; Total: - White alone,Estimate; Total: - Black or African American alone,Margin of Error; Total: - Black or African American alone,Estimate; Total: - American Indian and Alaska Native alone,Margin of Error; Total: - American Indian and Alaska Native alone,Estimate; Total: - Asian alone,Margin of Error; Total: - Asian alone,Estimate; Total: - Native Hawaiian and Other Pacific Islander alone,Margin of Error; Total: - Native Hawaiian and Other Pacific Islander alone,Estimate; Total: - Some other race alone,Margin of Error; Total: - Some other race alone,Estimate; Total: - Two or more races:,Margin of Error; Total: - Two or more races:,Estimate; Total: - Two or more races: - Two races including Some other race,Margin of Error; Total: - Two or more races: - Two races including Some other race,"Estimate; Total: - Two or more races: - Two races excluding Some other race, and three or more races","Margin of Error; Total: - Two or more races: - Two races excluding Some other race, and three or more races"
8600000US65714,65714,ZCTA5 65714,30573,772,29172,865,108,96,293,170,193,132,39,51,149,153,619,206,39,64,580,199
8600000US65715,65715,ZCTA5 65715,40,45,40,45,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US65717,65717,ZCTA5 65717,2549,310,2453,307,12,20,29,29,0,11,0,11,0,11,55,57,0,11,55,57
8600000US65720,65720,ZCTA5 65720,671,210,655,211,0,11,0,11,0,11,0,11,0,11,16,26,0,11,16,26
8600000US65721,65721,ZCTA5 65721,30113,858,29028,863,280,98,71,57,157,119,0,20,18,26,559,208,0,20,559,208
8600000US65722,65722,ZCTA5 65722,1320,366,1314,366,0,11,6,10,0,11,0,11,0,11,0,11,0,11,0,11
8600000US65723,65723,ZCTA5 65723,4171,609,3832,591,8,14,20,19,106,92,0,11,0,11,205,144,0,11,205,144
8600000US65724,65724,ZCTA5 65724,1665,330,1620,324,0,11,0,11,45,48,0,11,0,11,0,11,0,11,0,11
8600000US65725,65725,ZCTA5 65725,2635,482,2588,484,0,11,9,10,0,11,0,11,6,10,32,43,0,11,32,43
8600000US65727,65727,ZCTA5 65727,336,190,336,190,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US65728,65728,ZCTA5 65728,55,80,55,80,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US65729,65729,ZCTA5 65729,307,148,307,148,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US65730,65730,ZCTA5 65730,104,62,104,62,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US65731,65731,ZCTA5 65731,337,320,337,320,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US65732,65732,ZCTA5 65732,713,198,707,199,0,11,3,5,0,11,0,11,0,11,3,8,0,11,3,8
8600000US65733,65733,ZCTA5 65733,726,211,666,200,23,32,0,11,16,23,0,11,0,11,21,17,0,11,21,17
8600000US65734,65734,ZCTA5 65734,3344,499,2921,494,0,11,63,46,178,113,20,30,110,71,52,45,0,11,52,45
8600000US65735,65735,ZCTA5 65735,163,127,163,127,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US65737,65737,ZCTA5 65737,8425,610,8042,613,3,6,42,40,0,15,0,15,73,84,265,127,21,36,244,121
8600000US65738,65738,ZCTA5 65738,17838,652,17460,670,11,19,83,71,56,50,0,17,0,17,228,158,97,135,131,84
8600000US65739,65739,ZCTA5 65739,1097,240,1022,199,0,11,0,11,0,11,0,11,0,11,75,116,0,11,75,116
8600000US65740,65740,ZCTA5 65740,3501,416,3127,386,6,10,48,60,7,12,0,11,27,37,286,149,5,8,281,148
8600000US65742,65742,ZCTA5 65742,11809,877,11506,880,2,6,43,39,113,129,0,17,5,12,140,85,0,17,140,85
8600000US65744,65744,ZCTA5 65744,176,81,174,80,0,11,0,11,0,11,0,11,0,11,2,4,0,11,2,4
8600000US65745,65745,ZCTA5 65745,2482,493,2266,478,0,11,30,33,0,11,0,11,27,48,159,77,0,11,159,77
8600000US65746,65746,ZCTA5 65746,8586,753,8434,762,17,21,22,29,9,17,9,14,55,45,40,42,0,15,40,42
8600000US65747,65747,ZCTA5 65747,3902,583,3851,574,0,11,4,7,0,11,0,11,0,11,47,37,0,11,47,37
8600000US65752,65752,ZCTA5 65752,313,95,290,95,10,14,0,11,0,11,0,11,0,11,13,12,0,11,13,12
8600000US65753,65753,ZCTA5 65753,4858,540,4758,543,9,15,16,20,0,11,0,11,3,5,72,67,0,11,72,67
8600000US65754,65754,ZCTA5 65754,1497,585,1403,574,0,11,0,11,0,11,0,11,0,11,94,125,0,11,94,125
8600000US65755,65755,ZCTA5 65755,367,182,367,182,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US65756,65756,ZCTA5 65756,689,229,647,229,1,3,30,52,0,11,0,11,2,3,9,12,8,12,1,2
8600000US65757,65757,ZCTA5 65757,7052,750,6739,727,149,94,42,46,4,6,0,15,0,15,118,81,0,15,118,81
8600000US65759,65759,ZCTA5 65759,1428,235,1341,241,0,11,0,11,0,11,0,11,10,13,77,52,13,23,64,42
8600000US65760,65760,ZCTA5 65760,586,178,578,176,0,11,0,11,0,11,0,11,0,11,8,15,0,11,8,15
8600000US65761,65761,ZCTA5 65761,1091,179,1045,174,0,11,4,8,0,11,0,11,0,11,42,36,0,11,42,36
8600000US65762,65762,ZCTA5 65762,407,111,387,108,0,11,0,11,0,11,0,11,0,11,20,29,0,11,20,29
8600000US65764,65764,ZCTA5 65764,1733,326,1632,318,0,11,0,11,4,6,0,11,0,11,97,114,0,11,97,114
8600000US65766,65766,ZCTA5 65766,136,82,136,82,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US65767,65767,ZCTA5 65767,1796,336,1664,327,6,5,42,32,6,12,0,11,0,11,78,43,0,11,78,43
8600000US65768,65768,ZCTA5 65768,311,169,311,169,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US65769,65769,ZCTA5 65769,3047,402,2977,392,0,11,4,7,0,11,0,11,32,45,34,39,0,11,34,39
8600000US65770,65770,ZCTA5 65770,2620,342,2506,317,0,11,11,11,14,24,2,4,51,80,36,38,0,11,36,38
8600000US65771,65771,ZCTA5 65771,2080,466,1945,440,0,11,22,27,9,17,17,32,8,11,79,100,0,11,79,100
8600000US65772,65772,ZCTA5 65772,2261,442,2200,441,0,11,7,7,0,11,0,11,31,41,23,27,0,11,23,27
8600000US65773,65773,ZCTA5 65773,462,180,462,180,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US65774,65774,ZCTA5 65774,896,214,850,210,0,11,23,39,0,11,0,11,0,11,23,22,0,11,23,22
8600000US65775,65775,ZCTA5 65775,24562,619,23490,644,98,59,125,82,181,115,0,20,139,112,529,137,0,20,529,137
8600000US65777,65777,ZCTA5 65777,242,151,233,148,0,11,0,11,0,11,0,11,0,11,9,15,0,11,9,15
8600000US65778,65778,ZCTA5 65778,531,118,520,117,0,11,6,9,0,11,0,11,0,11,5,7,0,11,5,7
8600000US65779,65779,ZCTA5 65779,2287,373,2262,374,0,11,7,13,0,11,0,11,6,11,12,18,0,11,12,18
8600000US65781,65781,ZCTA5 65781,8162,603,7818,649,140,175,3,7,6,10,0,15,90,97,105,83,0,15,105,83
8600000US65783,65783,ZCTA5 65783,165,78,165,78,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US65784,65784,ZCTA5 65784,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US65785,65785,ZCTA5 65785,5140,547,5002,547,33,54,10,17,14,15,1,3,1,3,79,62,0,15,79,62
8600000US65786,65786,ZCTA5 65786,2567,413,2488,404,1,3,0,11,0,11,0,11,7,15,71,76,0,11,71,76
8600000US65787,65787,ZCTA5 65787,1689,371,1689,371,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US65788,65788,ZCTA5 65788,292,143,292,143,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US65789,65789,ZCTA5 65789,1872,327,1843,331,0,11,16,25,0,11,0,11,0,11,13,20,0,11,13,20
8600000US65790,65790,ZCTA5 65790,876,311,858,310,0,11,6,10,0,11,0,11,0,11,12,21,0,11,12,21
8600000US65791,65791,ZCTA5 65791,4467,358,4300,358,16,17,15,22,7,12,0,11,38,40,91,69,11,14,80,67
8600000US65793,65793,ZCTA5 65793,6756,562,6551,586,16,25,13,14,78,92,0,15,28,41,70,65,27,45,43,42
8600000US65802,65802,ZCTA5 65802,43770,1340,39330,1274,1742,459,273,163,390,209,70,93,292,187,1673,367,71,42,1602,366
8600000US65803,65803,ZCTA5 65803,42041,1269,38129,1225,1863,404,266,185,216,107,55,68,559,379,953,266,66,80,887,265
8600000US65804,65804,ZCTA5 65804,37469,1130,34215,1140,893,354,181,116,557,214,140,108,331,172,1152,307,120,93,1032,316
8600000US65806,65806,ZCTA5 65806,10618,793,8530,759,764,230,107,66,741,238,9,16,11,15,456,185,35,34,421,177
8600000US65807,65807,ZCTA5 65807,56373,1241,49871,1370,2370,541,235,125,1622,506,78,87,560,263,1637,359,144,83,1493,333
8600000US65809,65809,ZCTA5 65809,11214,715,10718,668,0,17,0,17,266,171,0,17,23,27,207,154,0,17,207,154
8600000US65810,65810,ZCTA5 65810,22588,969,20696,1048,534,265,110,103,646,273,0,20,0,20,602,232,25,34,577,234
8600000US72644,72644,ZCTA5 72644,2528,408,2466,412,0,11,18,25,20,28,0,11,0,11,24,24,0,11,24,24
